"","CNTRYID","CNTSCHID","age","sex","ESCS","SES","MATH","growth"
"37",360,36000334,16,0,-1.3402,0.104510348844624,457.1008,1
"38",360,36000034,16,0,-2.6727,-1.17483989798537,387.6974,1
"39",360,36000313,16,1,-3.225,-1.70511017290035,366.4187,1
"40",360,36000006,16,1,0.1776,1.56176948928632,424.6879,0
"41",360,36000074,16,1,-1.6581,-0.200709496158945,409.9159,0
"42",360,36000259,16,0,-0.7538,0.667520468725381,369.9671,0
"43",360,36000259,16,0,-1.5105,-0.0589968534331609,381.582,0
"44",360,36000074,16,0,-2.8458,-1.34103541597882,347.7994,1
"45",360,36000340,16,0,0.877,2.23327235054929,474.214,0
"46",360,36000167,16,1,-0.5902,0.824594915540681,316.7717,0
"47",360,36000325,16,1,-1.5485,-0.0954811381457612,417.8883,0
"48",360,36000043,16,1,-0.9488,0.480298481384406,349.5309,0
"49",360,36000150,16,1,-2.2999,-0.816909862699651,286.6318,1
"50",360,36000095,16,0,-1.81,-0.346550623733787,429.3499,1
"51",360,36000382,16,0,-2.5,-1.00902842509416,388.2496,0
"52",360,36000050,16,1,-1.4675,-0.017712004942587,328.2239,1
"53",360,36000006,16,0,-0.3749,1.03130719182023,382.8955,0
"54",360,36000134,16,0,-2.4941,-1.00336375983615,351.0662,0
"55",360,36000184,16,1,-1.8956,-0.428736275612696,354.4212,0
"56",360,36000344,16,0,-3.9067,-2.35961903838928,312.3428,0
"57",360,36000259,16,0,-2.2387,-0.758150962057253,285.2541,0
"58",360,36000294,1,0,-2.5822,-1.08794969360405,364.1357,0
"59",360,36000150,16,1,-1.9981,-0.527147833061158,373.1258,0
"60",360,36000179,16,0,-1.3041,0.139170419321594,368.1128,1
"61",360,36000294,16,0,-3.0068,-1.49561356962957,420.6842,0
"62",360,36000095,16,1,-2.847,-1.34218755128553,287.2968,0
"63",360,36000134,16,0,-2.9069,-1.39969830534566,364.5828,1
"64",360,36000382,16,1,-0.8292,0.595127966953537,354.4736,0
"65",360,36000065,16,0,-0.1189,1.27709605725248,348.8493,0
"66",360,36000099,16,0,-0.1869,1.21180838987204,464.6128,1
"67",360,36000099,16,1,-1.1945,0.244398777334778,447.0143,0
"68",360,36000344,16,0,-1.0452,0.387743611745073,305.9697,0
"69",360,36000215,16,0,-2.8922,-1.38558464783842,324.2652,0
"70",360,36000134,16,0,-2.4646,-0.975040433546105,374.6778,0
"71",360,36000195,16,0,-0.8534,0.571893238268145,374.8616,0
"72",360,36000030,16,0,-1.8095,-0.346070567355989,394.9587,0
"73",360,36000127,16,1,-0.7197,0.700260313691162,292.9999,0
"74",360,36000294,16,0,-2.8211,-1.31732063091563,326.9714,0
"75",360,36000099,16,0,-1.122,0.314006952115397,414.2771,0
"76",360,36000263,16,1,-1.2435,0.197353252310635,462.125,0
"77",360,36000034,16,1,-1.9954,-0.524555528621052,343.5419,1
"78",360,36000328,16,0,-2.4175,-0.929819122757593,285.7198,1
"79",360,36000095,16,1,-2.221,-0.741156966283226,356.9003,0
"80",360,36000341,16,0,-0.0881,1.3066675301248,357.3456,0
"81",360,36000179,16,1,-2.2186,-0.738852695669798,355.8202,0
"82",360,36000020,16,1,-0.3033,1.10005126512081,437.8767,0
"83",360,36000294,5,0,-3.2434,-1.72277624760329,426.4123,0
"84",360,36000313,16,0,-1.4192,0.028661441152639,408.477,0
"85",360,36000263,16,0,-1.3789,0.0673539852031072,473.8948,1
"86",360,36000150,16,1,-1.3378,0.106814619458051,356.3626,0
"87",360,36000305,16,1,-2.2879,-0.805388509632514,372.7182,1
"88",360,36000313,16,0,-2.6742,-1.17628006711876,484.2279,1
"89",360,36000030,16,1,-1.9736,-0.503625070549086,371.2343,0
"90",360,36000030,16,1,-0.1867,1.21200041242316,516.4419,1
"91",360,36000099,16,1,-0.5571,0.856374647750867,310.7789,0
"92",360,36000294,16,1,-2.9478,-1.43896691704948,386.6039,0
"93",360,36000340,16,0,-0.1146,1.28122454210154,469.277,0
"94",360,36000184,16,1,-2.7534,-1.25232099736187,356.642,0
"95",360,36000099,16,1,-0.7376,0.683074295366016,351.2327,0
"96",360,36000195,16,0,-0.7621,0.659551532853945,408.4445,1
"97",360,36000341,16,1,-0.2023,1.19702265343588,462.1068,1
"98",360,36000179,16,0,-0.3219,1.08219316786675,348.3853,0
"99",360,36000006,16,0,-2.0412,-0.568528692827291,344.3852,0
"100",360,36000134,16,1,-0.6918,0.727047459572255,395.9928,1
"101",360,36000263,16,1,-2.071,-0.597140052944015,363.6562,0
"102",360,36000259,16,1,-1.6137,-0.158080489810538,355.9785,1
"103",360,36000305,16,0,-1.8249,-0.360856303792148,376.6911,1
"104",360,36000331,16,1,-0.1667,1.23120266753505,421.3911,0
"105",360,36000305,16,0,-0.3675,1.03841202621163,392.865,0
"106",360,36000150,16,0,-2.0083,-0.536940983168224,375.9016,1
"107",360,36000264,16,0,-2.5769,-1.08286109599939,322.3817,0
"108",360,36000150,16,1,-1.6323,-0.175938587064601,371.401,1
"109",360,36000034,16,1,-1.1167,0.319095549720049,413.5962,0
"110",360,36000382,16,1,-0.6453,0.771692702707411,378.6915,0
"111",360,36000341,16,0,-0.0722,1.32193332293876,484.0274,1
"112",360,36000074,16,1,-2.6115,-1.11608099734297,400.5967,0
"113",360,36000346,16,1,-1.2412,0.199561511648503,298.4565,0
"114",360,36000331,16,1,-1.6378,-0.181219207220372,401.4079,0
"115",360,36000263,16,0,-2.3246,-0.840624647762841,464.787,0
"116",360,36000334,16,0,-2.0322,-0.559887678026938,388.1769,0
"117",360,36000074,16,1,-2.6237,-1.12779437296123,348.856,0
"118",360,36000305,16,0,-1.6572,-0.19984539467891,334.7224,0
"119",360,36000074,16,0,-1.9367,-0.46819690986764,306.5508,0
"120",360,36000030,16,0,-0.5217,0.890362639298921,461.5227,1
"121",360,36000334,16,0,-0.2148,1.18502124399095,515.6206,0
"122",360,36000065,16,0,0.1021,1.48928097623892,355.9046,0
"123",360,36000038,16,1,-1.7486,-0.287599700540269,310.8585,0
"124",360,36000340,16,0,-1.0051,0.426244133244422,514.0821,1
"125",360,36000134,16,0,-2.695,-1.19625041243513,443.7067,0
"126",360,36000294,16,1,-3.1627,-1.6452951482268,352.7204,1
"127",360,36000314,16,0,-2.4504,-0.96140683241666,398.5139,0
"128",360,36000095,16,1,-2.1851,-0.706688918357374,302.3009,1
"129",360,36000184,16,0,-1.92,-0.452163026849208,356.3574,0
"130",360,36000030,16,0,-2.0583,-0.584946620947961,327.2878,0
"131",360,36000314,16,1,-1.2834,0.159044753362405,517.3197,1
"132",360,36000259,16,1,-0.6289,0.787438551899164,308.0029,0
"133",360,36000325,16,0,-2.6998,-1.20085895366199,430.6914,1
"134",360,36000334,16,0,-1.673,-0.215015176217307,442.4885,0
"135",360,36000382,16,1,-0.4189,0.98906223057406,462.8432,0
"136",360,36000167,16,1,-0.7556,0.66579226576531,420.1086,1
"137",360,36000305,16,1,-0.8448,0.580150207966259,329.6425,0
"138",360,36000382,16,0,-1.6677,-0.209926578612655,385.0809,0
"139",360,36000314,16,0,-1.6741,-0.216071300248461,418.844,0
"140",360,36000334,16,0,-1.0323,0.400129066292245,441.3661,1
"141",360,36000167,16,0,-1.3364,0.108158777315884,418.2526,1
"142",360,36000331,16,1,-1.1904,0.248335239632716,331.398,0
"143",360,36000195,16,1,0.4603,1.83319336529296,384.8174,0
"144",360,36000341,16,0,-0.0231,1.36907485923846,415.6008,0
"145",360,36000065,16,0,-1.8877,-0.421151384843498,314.1623,0
"146",360,36000382,16,1,-1.5339,-0.081463491914078,391.3898,0
"147",360,36000313,16,1,-1.4664,-0.0166558809114327,348.5729,1
"148",360,36000099,16,1,-0.8065,0.616922526505538,405.8114,0
"149",360,36000099,16,1,-0.2638,1.1379757189668,477.6909,1
"150",360,36000167,16,0,-1.3457,0.0992297286888528,406.9664,0
"151",360,36000264,16,0,-0.2718,1.13029481692205,339.5854,0
"152",360,36000167,16,1,-0.8245,0.599640496904833,421.473,1
"153",360,36000344,16,0,-2.3247,-0.840720659038401,357.6167,0
"154",360,36000167,16,0,-0.9053,0.522063386252777,350.1904,0
"155",360,36000294,16,0,-2.7687,-1.26701072252247,375.0192,0
"156",360,36000259,16,1,-1.0034,0.427876324928933,386.9435,0
"157",360,36000074,16,0,-3.2867,-1.76434912992054,341.0236,1
"158",360,36000305,16,1,0.2159,1.5985418078256,313.1071,1
"159",360,36000305,16,0,-1.6903,-0.231625126889096,336.8049,0
"160",360,36000134,16,1,0.2112,1.59402927787431,358.5912,1
"161",360,36000034,16,0,-1.9119,-0.444386113528891,360.1692,0
"162",360,36000333,16,1,-1.6948,-0.235945634289272,256.6201,0
"163",360,36000063,16,1,-4.0894,-2.53503163883644,354.3636,1
"164",360,36000263,16,0,-0.1162,1.27968836169259,444.0523,1
"165",360,36000331,16,0,-1.9428,-0.474053597676768,302.393,0
"166",360,36000264,16,1,-1.3979,0.0491118428468072,307.618,0
"167",360,36000340,16,1,-0.0997,1.2955302221599,524.8461,1
"168",360,36000325,16,1,-0.7034,0.715910151607356,411.0548,0
"169",360,36000167,16,0,-1.0036,0.427684302377814,401.2964,1
"170",360,36000344,16,0,-3.381,-1.85488776277313,319.7963,1
"171",360,36000334,16,0,-1.9205,-0.452643083227006,384.7248,0
"172",360,36000050,16,0,-0.4112,0.99645509879214,232.4109,0
"173",360,36000134,16,1,-1.9167,-0.448994654755746,457.1994,0
"174",360,36000313,16,1,-2.8954,-1.38865700865632,374.1491,0
"175",360,36000305,16,1,-1.2274,0.212811067675711,347.4552,1
"176",360,36000074,16,0,-2.9768,-1.46681018696173,404.4536,1
"177",360,36000184,16,0,-2.1573,-0.679997783751841,325.1312,0
"178",360,36000095,16,1,-1.8535,-0.388315528602158,368.9109,0
"179",360,36000034,16,1,-1.1946,0.244302766059218,346.6301,0
"180",360,36000020,16,1,-1.7562,-0.294896557482789,391.8244,0
"181",360,36000065,16,0,-1.5222,-0.0702301726736195,350.4115,0
"182",360,36000263,16,0,-0.6494,0.767756240409472,439.4543,1
"183",360,36000382,16,0,-3.143,-1.62638092694158,442.5996,0
"184",360,36000314,16,0,-1.0138,0.417891152270748,323.8324,0
"185",360,36000095,16,1,-2.2982,-0.81527767101514,357.3974,1
"186",360,36000124,16,1,-1.3437,0.101149954200042,293.4609,1
"187",360,36000063,16,1,-3.6814,-2.14330563455379,340.915,0
"188",360,36000346,16,1,-2.1806,-0.702368410957198,296.0818,0
"189",360,36000294,16,1,-1.1506,0.286547727305387,339.4676,0
"190",360,36000382,16,1,-0.664,0.753738594177789,392.0661,0
"191",360,36000331,16,1,-0.9247,0.503437198794239,343.429,1
"192",360,36000294,16,1,-0.15,1.24723655055349,435.05,0
"193",360,36000179,16,0,-1.7619,-0.300369200189679,376.9726,0
"194",360,36000043,16,1,-0.9215,0.506509559612143,317.4759,0
"195",360,36000034,16,1,-1.747,-0.286063520131318,353.6988,0
"196",360,36000124,16,0,-2.0941,-0.619318657598253,309.9343,0
"197",360,36000150,16,1,-1.8409,-0.376218107881664,303.6711,0
"198",360,36000030,16,0,-2.9376,-1.42917376694242,360.4083,0
"199",360,36000020,16,0,-0.7086,0.710917565278263,330.5228,0
"200",360,36000264,16,1,-2.3091,-0.825742900051123,309.5445,0
"201",360,36000050,16,0,-1.1063,0.329080722378234,346.935,0
"202",360,36000264,16,0,-2.397,-0.9101368112679,331.8209,0
"203",360,36000167,16,0,-1.87,-0.404157389069471,373.1152,1
"204",360,36000065,16,0,-0.2962,1.10686806568554,370.1781,0
"205",360,36000006,16,1,-1.7897,-0.327060334795213,386.977,1
"206",360,36000150,16,0,0.5592,1.92814851682128,420.1215,1
"207",360,36000195,16,1,-0.18,1.21843316788564,443.0492,1
"208",360,36000034,16,0,-2.3135,-0.829967396175739,361.9125,0
"209",360,36000334,16,0,-1.6647,-0.20704624034587,335.5798,0
"210",360,36000020,16,0,-1.3415,0.103262202262351,374.7008,0
"211",360,36000331,16,1,-1.902,-0.434880997248503,358.202,0
"212",360,36000006,16,1,-1.2604,0.181127346741084,421.6808,1
"213",360,36000050,16,1,-1.5339,-0.081463491914078,287.3861,0
"214",360,36000331,16,1,-1.4882,-0.0375863389833982,423.3632,1
"215",360,36000099,16,0,-0.3185,1.08545755123577,455.4469,1
"216",360,36000259,16,0,-2.1878,-0.709281222797481,320.6923,0
"217",360,36000065,13,0,-2.024,-0.552014753431061,379.9787,0
"218",360,36000259,16,0,-1.8975,-0.430560489848326,442.3631,1
"219",360,36000034,16,0,-1.0123,0.41933132140414,280.7508,0
"220",360,36000294,16,1,-1.7902,-0.327540391173011,382.6401,0
"221",360,36000195,16,0,-0.981,0.449382850654255,366.2081,0
"222",360,36000099,16,0,0.1626,1.5473677979524,561.279,0
"223",360,36000150,16,0,-1.3848,0.0616893199450982,359.6103,1
"224",360,36000099,16,0,-2.2687,-0.786954344725095,402.0913,1
"225",360,36000294,16,0,-2.0645,-0.590899320032648,316.5107,0
"226",360,36000134,16,0,-2.6271,-1.13105875633025,372.1975,0
"227",360,36000314,16,0,-0.3948,1.01220094798389,347.5308,1
"228",360,36000331,16,0,-0.8782,0.548082441929395,446.8642,1
"229",360,36000331,16,1,-1.6147,-0.159040602566133,473.3236,1
"230",360,36000313,16,0,-1.6789,-0.220679841475316,337.5458,0
"231",360,36000179,16,1,-0.6199,0.796079566699517,366.6034,0
"232",360,36000263,16,1,-1.7866,-0.324083985252869,462.3918,0
"233",360,36000150,16,0,0.1992,1.58250792480717,498.3241,0
"234",360,36000195,16,1,1.2047,2.54790130055768,377.3371,0
"235",360,36000341,16,0,0.5004,1.87169388679231,438.3908,0
"236",360,36000006,16,1,-1.4894,-0.0387384742901119,332.9677,1
"237",360,36000157,16,1,-0.6002,0.814993787984734,311.2434,0
"238",360,36000134,16,0,-2.0391,-0.566512456040542,330.7137,0
"239",360,36000030,16,0,-1.0895,0.345210616672226,442.5888,1
"240",360,36000264,16,1,-2.3319,-0.847633470878683,403.2813,0
"241",360,36000305,16,1,-0.6959,0.723110997274317,287.4158,0
"242",360,36000184,16,1,-3.2892,-1.76674941180953,389.4902,0
"243",360,36000305,16,1,-2.2397,-0.759111074812847,278.7841,0
"244",360,36000215,16,0,-0.817,0.606841342571793,271.8029,0
"245",360,36000030,16,1,-1.5608,-0.107290525039576,443.7904,1
"246",360,36000179,16,0,-1.3204,0.1235205814054,368.8027,0
"247",360,36000124,16,0,-1.2683,0.173542455971886,321.4338,0
"248",360,36000346,16,0,-1.5339,-0.081463491914078,319.2036,0
"249",360,36000020,16,0,-1.378,0.0682180866831426,390.0828,1
"250",360,36000195,16,1,-0.5936,0.821330532171659,409.8139,0
"251",360,36000134,16,0,-1.5893,-0.134653738574027,383.8848,1
"252",360,36000050,16,1,-2.0124,-0.540877445466162,295.1261,0
"253",360,36000331,16,1,-0.6528,0.76449185704045,395.6825,1
"254",360,36000195,16,1,0.3541,1.7312293906488,467.2586,1
"255",360,36000124,16,1,-0.7801,0.642269503253239,282.7354,0
"256",360,36000157,16,0,-2.6601,-1.16274247726488,299.3596,0
"257",360,36000006,16,0,-1.8991,-0.432096670257278,357.1243,0
"258",360,36000006,16,1,-0.7933,0.629596014879389,451.7149,0
"259",360,36000065,16,0,0.3447,1.72220433074621,369.1835,1
"260",360,36000034,16,1,-2.4923,-1.00163555687608,389.666,0
"261",360,36000340,16,0,-0.7979,0.625179496203653,580.6997,1
"262",360,36000074,16,1,-2.1717,-0.693823407432405,393.8587,0
"263",360,36000325,16,0,-0.007,1.38453267460354,434.2089,0
"264",360,36000150,16,0,0.2182,1.60075006716347,418.3159,0
"265",360,36000065,16,0,-0.5879,0.826803174878549,367.5659,0
"266",360,36000127,16,1,-1.9186,-0.450818868991376,338.2757,1
"267",360,36000328,16,0,-1.7076,-0.248235077560885,307.686,0
"268",360,36000314,16,0,-1.5046,-0.0533321881751519,453.3512,1
"269",360,36000134,16,0,-1.7515,-0.290384027531494,364.2064,0
"270",360,36000305,16,1,-0.2141,1.18569332291986,345.8278,0
"271",360,36000184,16,1,-2.3212,-0.837360264393819,379.5997,0
"272",360,36000346,16,0,-1.6293,-0.173058248797816,339.0905,1
"273",360,36000034,16,1,-2.333,-0.848689594909837,266.2785,0
"274",360,36000314,16,0,-2.1276,-0.651482434910677,392.1892,1
"275",360,36000333,16,1,-0.4298,0.978597001538078,309.925,1
"276",360,36000294,16,1,-2.5607,-1.06730726935876,425.2736,0
"277",360,36000179,16,0,-1.7484,-0.28740767798915,391.0286,0
"278",360,36000382,16,0,-1.2177,0.22212416140498,329.8167,0
"279",360,36000065,16,0,-1.8393,-0.374681927472712,319.6231,1
"280",360,36000030,16,1,-1.7577,-0.296336726616181,505.8764,1
"281",360,36000382,16,0,-0.6557,0.761707530049225,381.0307,0
"282",360,36000264,16,1,-1.4824,-0.0320176850009486,379.6149,1
"283",360,36000340,16,0,-0.0234,1.36878682541178,469.8361,0
"284",360,36000134,16,1,-1.6691,-0.211270736470487,388.2449,0
"285",360,36000334,16,0,-2.1557,-0.678461603342889,390.1262,0
"286",360,36000264,16,0,-0.7755,0.646686021928975,310.1876,0
"287",360,36000264,16,0,-0.7848,0.637756973301944,286.3376,1
"288",360,36000263,16,0,-1.5635,-0.109882829479682,495.0229,1
"289",360,36000215,16,1,-2.9298,-1.42168488744878,350.4627,0
"290",360,36000034,16,0,-2.0604,-0.58696285773471,361.842,0
"291",360,36000341,16,0,-1.1257,0.310454534919696,402.3297,1
"292",360,36000344,16,0,-2.1778,-0.699680095241533,298.332,0
"293",360,36000334,16,0,-1.0366,0.396000581443188,432.9239,1
"294",360,36000314,16,1,-1.0977,0.337337692076349,343.8735,0
"295",360,36000020,16,1,-1.8335,-0.369113273490263,379.7785,0
"296",360,36000167,16,0,-1.3038,0.139458453148272,396.4112,1
"297",360,36000340,16,0,-0.9393,0.489419552562556,526.2961,1
"298",360,36000124,16,1,-1.1097,0.325816339009212,307.3389,1
"299",360,36000344,16,0,-2.9648,-1.4552888338946,274.3264,0
"300",360,36000006,16,0,-2.0246,-0.552590821084418,394.3298,0
"301",360,36000074,16,1,-2.8157,-1.31213602203542,363.3675,0
"302",360,36000340,16,1,0.0959,1.48332827715423,535.3706,1
"303",360,36000065,16,0,0.6667,2.03136063804771,343.8112,0
"304",360,36000184,16,1,-2.8243,-1.32039299173353,309.5449,0
"305",360,36000127,16,0,-2.608,-1.11272060269839,318.9774,0
"306",360,36000263,16,0,-2.2591,-0.777737262271386,508.7345,1
"307",360,36000195,16,1,0.0528,1.4419474173881,494.9956,0
"308",360,36000344,16,0,-2.032,-0.559695655475819,312.9079,0
"309",360,36000341,16,0,-0.1879,1.21084827711645,449.1604,1
"310",360,36000099,16,1,-0.1049,1.29053763583081,496.575,0
"311",360,36000020,16,1,0.4036,1.77875497205074,338.426,1
"312",360,36000167,16,1,-1.5339,-0.081463491914078,430.1771,0
"313",360,36000167,17,0,-1.794,-0.331188819644271,443.0338,0
"314",360,36000263,16,0,-1.2033,0.235949785085544,497.5608,1
"315",360,36000150,16,0,-2.2749,-0.792907043809783,396.7296,1
"316",360,36000305,16,0,-1.4339,0.0145477836453964,385.747,1
"317",360,36000043,16,0,-2.507,-1.01574921438332,326.6908,1
"318",360,36000305,16,0,-1.6356,-0.179106959158063,363.3616,0
"319",360,36000167,16,0,0.5029,1.87409416868129,439.2024,1
"320",360,36000065,16,0,0.5377,1.90750609257599,470.3323,1
"321",360,36000167,16,1,-1.6653,-0.207622307999227,439.2074,1
"322",360,36000074,16,1,-1.5524,-0.0992255778925807,332.3565,0
"323",360,36000263,16,1,-1.2671,0.1746945912786,479.7096,0
"324",360,36000065,16,0,-1.3613,0.0842519697015747,431.6613,0
"325",360,36000325,16,0,-3.1264,-1.61044305519871,407.2632,0
"326",360,36000340,16,0,-0.6569,0.760555394742512,509.8936,1
"327",360,36000294,16,0,-2.7693,-1.26758679017582,338.1533,1
"328",360,36000314,16,0,-1.5423,-0.0895284390610738,454.6046,1
"329",360,36000325,16,0,-1.5286,-0.0763748943094258,406.2831,0
"330",360,36000099,16,0,0.6191,1.9856592708814,455.8831,0
"331",360,36000382,16,1,-1.7915,-0.328788537755284,368.9473,0
"332",360,36000020,16,1,-0.8494,0.575733689290523,345.2326,0
"333",360,36000150,16,0,-1.6244,-0.168353696295402,400.9257,0
"334",360,36000099,16,1,-0.6765,0.741737184732855,404.1443,1
"335",360,36000184,16,0,-1.7431,-0.282319080384498,312.1001,1
"336",360,36000346,16,0,-1.5339,-0.081463491914078,353.2479,0
"337",360,36000184,16,1,-3.2931,-1.77049385155635,284.9935,0
"338",360,36000074,16,0,-2.2838,-0.801452047334576,320.7993,0
"339",360,36000095,16,1,-1.5552,-0.101913893608246,307.7699,1
"340",360,36000099,16,1,-0.9762,0.45399139188111,481.4585,0
"341",360,36000382,16,1,-2.4687,-0.978976895844044,367.8996,0
"342",360,36000195,16,1,-1.5367,-0.0841518076297432,353.0989,1
"343",360,36000331,16,0,-1.1159,0.319863639924525,331.6273,0
"344",360,36000331,16,0,0.2123,1.59508540190546,355.8818,0
"345",360,36000313,16,0,-1.6698,-0.211942815399403,359.5737,0
"346",360,36000134,16,0,-2.2074,-0.728099432807137,261.6037,0
"347",360,36000184,16,0,-2.1858,-0.707360997286291,341.6298,0
"348",360,36000020,16,1,-1.3921,0.0546804968292567,400.7496,0
"349",360,36000020,16,1,-0.6337,0.78283001067231,331.594,0
"350",360,36000346,16,0,-1.7839,-0.321491680812764,287.449,0
"351",360,36000074,16,0,-2.0687,-0.594931793606147,365.3819,0
"352",360,36000020,16,0,-1.2851,0.157412561677894,399.1774,1
"353",360,36000346,16,0,-3.0214,-1.50963121586126,270.2232,0
"354",360,36000006,16,0,-0.0587,1.33489484513929,356.8576,0
"355",360,36000034,16,1,-1.8265,-0.3623924842011,323.4607,0
"356",360,36000134,16,0,-1.9313,-0.463012300987429,374.7842,0
"357",360,36000020,16,1,-0.962,0.467624993010556,317.9545,0
"358",360,36000063,16,0,-1.84,-0.375354006401629,287.2961,1
"359",360,36000264,16,0,-1.4006,0.0465195384067012,318.7655,0
"360",360,36000313,16,0,-2.4755,-0.985505662582088,391.2702,0
"361",360,36000264,16,0,-1.6579,-0.200517473607826,378.5629,0
"362",360,36000150,16,1,-3.3582,-1.83299719194557,300.9514,0
"363",360,36000006,16,1,-2.5547,-1.06154659282519,417.1497,1
"364",360,36000074,16,0,-2.5509,-1.05789816435393,344.9983,0
"365",360,36000328,16,0,-1.1412,0.295572787207978,270.3985,0
"366",360,36000264,16,1,-1.0019,0.429316494062325,353.6869,0
"367",360,36000167,16,1,-1.5814,-0.127068847804828,508.8914,0
"368",360,36000074,16,1,-1.6873,-0.228744788622312,415.562,0
"369",360,36000095,16,1,-1.867,-0.401277050802687,357.4868,0
"370",360,36000065,16,0,-0.6054,0.810001201655641,367.9981,0
"371",360,36000179,16,0,-0.7605,0.661087713262896,282.4201,1
"372",360,36000184,16,1,-1.9117,-0.444194090977772,334.7585,1
"373",360,36000167,16,1,-0.2072,1.19231810093347,427.2122,1
"374",360,36000124,16,1,-2.1317,-0.655418897208615,290.8358,0
"375",360,36000034,16,1,-2.393,-0.906296360245521,348.3173,1
"376",360,36000344,16,1,-0.574,0.840148742181316,275.1174,0
"377",360,36000134,16,1,-2.4329,-0.944604859193752,403.3433,0
"378",360,36000305,16,1,-1.4985,-0.047475500366024,276.2138,1
"379",360,36000264,16,0,-1.4257,0.0224207082412733,305.387,0
"380",360,36000030,16,0,-0.9796,0.450727008512088,359.9527,0
"381",360,36000313,16,1,-0.9858,0.444774309427401,331.1526,1
"382",360,36000314,16,0,-1.0036,0.427684302377814,328.705,0
"383",360,36000294,16,0,-1.319,0.124864739263232,329.5259,0
"384",360,36000030,16,1,-1.3622,0.0833878682215393,447.186,1
"385",360,36000316,16,0,0.2853,1.66517363306388,399.2472,1
"386",360,36000325,16,0,-1.6562,-0.198885281923315,487.0565,1
"387",360,36000030,16,0,0.4125,1.78729997557553,397.5985,0
"388",360,36000167,16,0,-1.9469,-0.477990059974707,275.5062,0
"389",360,36000382,16,1,-1.2087,0.230765176205332,356.7259,1
"390",360,36000006,16,1,-1.8997,-0.432672737910635,314.249,1
"391",360,36000333,16,0,-1.8923,-0.425567903519234,328.3047,0
"392",360,36000263,16,0,-1.2384,0.202249827364169,432.3215,1
"393",360,36000065,16,0,-0.2062,1.19327821368906,374.322,0
"394",360,36000030,16,1,-0.1828,1.21574485216998,632.9237,1
"395",360,36000259,16,1,-0.499,0.912157198850922,319.7863,0
"396",360,36000184,16,1,-1.9121,-0.44457813608001,290.4606,0
"397",360,36000340,16,1,-0.2524,1.14892100438059,512.024,0
"398",360,36000020,16,0,-1.6001,-0.14502295633445,342.2117,0
"399",360,36000263,16,1,-1.4492,-0.00014194151520326,523.3503,1
"400",360,36000264,16,0,-0.8799,0.546450250244884,411.9274,1
"401",360,36000340,16,0,-0.8657,0.560083851374329,466.7499,1
"402",360,36000314,16,0,-2.3913,-0.904664168561011,431.2987,0
"403",360,36000382,16,0,-1.2155,0.224236409467288,426.421,1
"404",360,36000167,16,1,-0.7403,0.68048199092591,336.8036,0
"405",360,36000334,16,1,-2.6245,-1.1285624631657,313.7714,0
